"Locus_ID","LOC","ID.x","CHROM","chain","sig_SNP","sig_SNP_POS","sig_SNP_name","peak_start","peak_end","snps_in_chain","dist.focal.snp","source","feature","start","end","score","strand","frame","descriptor","func","Transcript_ID","Description","RAP.DB.Gene.Symbol.Synonym.s.","RAP.DB.Gene.Name.Synonym.s.","CGSNL.Gene.Symbol","CGSNL.Gene.Name","Oryzabase.Gene.Symbol.Synonym.s.","Oryzabase.Gene.Name.Synonym.s.","GO","InterPro","Transcript.evidence","ORF.evidence","Curation.Date","Literature.PMID","Oryzabase.Trait.Gene.ID","Subcellular.location","Comment","B5toI1","Trait_Oncology"
"Os11g0591100","LOC_Os11g37890","OsR498G1120431000.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25019682,25024643,".","-",".","ID=OsR498G1120431000.01;Name=OsR498G1120431000.01;","NAD dependent epimerase%2Fdehydratase family protein, putative, expressed","Os11t0591100-01","GDP-D-mannose epimerase 2, Ascorbate biosynthesis, Tolerance against ozone stress and Zn deficiency, Plant development","OsGME2","GDP-D-mannose epimerase 2","","","OsGME2, GME2","GDP-D-mannose epimerase 2","Molecular Function: GDP-mannose 3, 5-epimerase activity (GO:0047918), Molecular Function: NAD binding (GO:0051287)","NAD-dependent epimerase/dehydratase (IPR001509), GDP-mannose 3, 5-epimerase (IPR033890), NAD(P)-binding domain superfamily (IPR036291)","AK102348","Q2R1V8","January 13, 2021","26129988","19912","","","","filled grain percentage (TO:0000448) | 1000-seed weight (TO:0000382) | spikelet sterility (TO:0000436) | yield trait (TO:0000371)"
"Os11g0591200","LOC_Os11g37900","OsR498G1120432000.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25032780,25036001,".","-",".","ID=OsR498G1120432000.01;Name=OsR498G1120432000.01;","3-ketoacyl-CoA synthase, putative, expressed","Os11t0591200-01","Similar to 3-ketoacyl-CoA synthase.","","","","","","","Biological Process: fatty acid biosynthetic process (GO:0006633), Cellular Component: membrane (GO:0016020), Molecular Function: acyltransferase activity (GO:0016746), Molecular Function: acyltransferase activity, transferring groups other than amino-acyl groups (GO:0016747)","Very-long-chain 3-ketoacyl-CoA synthase (IPR012392), FAE1/Type III polyketide synthase-like protein (IPR013601), Beta-ketoacyl-[acyl-carrier-protein] synthase III, C-terminal (IPR013747), Thiolase-like (IPR016039)","AK120567 (DDBJ, Best hit)","Q2R1V7 (UniProt)","","","","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os11g0591550","LOC_Os11g37920","OsR498G1120433100.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25059525,25061178,".","+",".","ID=OsR498G1120433100.01;Name=OsR498G1120433100.01;","DJ-1 family protein, putative, expressed","Os11t0591550-00","ThiJ/PfpI domain containing protein.","","","","","OsDJ-1F, DJ-1F","DJ-1/PfpI domain containing protein F, DJ-1 protein F","","DJ-1/PfpI (IPR002818), Deglycase PfpI-like (IPR006286), Class I glutamine amidotransferase-like (IPR029062)","ab initio prediction","NP_001068186.1 (RefSeq)","","","20917","","","","fungal disease resistance (TO:0000439) | copper sensitivity (TO:0000021) | micronutrient sensitivity (TO:0000080) | heat tolerance (TO:0000259) | oxidative stress (TO:0002657) | cold tolerance (TO:0000303)"
"Os11g0591800","LOC_Os11g37940","OsR498G1120433700.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25066513,25068590,".","+",".","ID=OsR498G1120433700.01;Name=OsR498G1120433700.01;","WIP2 - Wound-induced protein precursor, expressed","Os11t0591800-01","Pathogenesis-related (PR) protein, Abiotic stress response, Disease resistance","OsPR4d","pathogenesis-related protein 4d","PR4D","PATHOGENESIS-RELATED GENE 4D","OsPR4d","pathogenesis-related protein 4d, PR protein 4d","Biological Process: defense response (GO:0006952), Biological Process: defense response to bacterium (GO:0042742), Biological Process: defense response to fungus (GO:0050832), Molecular Function: RNA nuclease activity (GO:0004540)","Barwin domain (IPR001153), Barwin, conserved site (IPR018226), RlpA-like domain superfamily (IPR036908), Pathogenesis-related protein-4 (IPR044301)","AK243507","Q2R1V3","August 27, 2020","21955397","11431","","","",""
"Os11g0592000","LOC_Os11g37950","OsR498G1120433900.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25070099,25071203,".","+",".","ID=OsR498G1120433900.01;Name=OsR498G1120433900.01;","WIP3 - Wound-induced protein precursor, expressed","Os11t0592000-01","Pathogenesis-related (PR) protein, Abiotic stress response, Disease resistance","OsPR4c","pathogenesis-related protein 4c","PR4C","PATHOGENESIS-RELATED GENE 4C","OsPR4c","pathogenesis-related protein 4c, PR protein 4c","Biological Process: defense response (GO:0006952), Biological Process: defense response to bacterium (GO:0042742), Biological Process: defense response to fungus (GO:0050832), Molecular Function: RNA nuclease activity (GO:0004540)","Barwin domain (IPR001153), Barwin, conserved site (IPR018226), RlpA-like domain superfamily (IPR036908), Pathogenesis-related protein-4 (IPR044301)","AK121059","Q2R1V2","August 27, 2020","21955397","11430","","","","sheath blight disease resistance (TO:0000255)"
"Os11g0592100","LOC_Os11g37960","OsR498G1120434100.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25074088,25075796,".","+",".","ID=OsR498G1120434100.01;Name=OsR498G1120434100.01;","WIP4 - Wound-induced protein precursor, expressed","Os11t0592100-01","Pathogenesis-related (PR) protein, Abiotic stress response, Disease resistance","OsPR4b, OsPR-4b","pathogenesis-related protein 4b","PR4B","PATHOGENESIS-RELATED GENE 4B","OsPR4b, OsPR-4b","pathogenesis-related protein 4b, PR protein 4b","Biological Process: defense response (GO:0006952), Biological Process: defense response to bacterium (GO:0042742), Biological Process: defense response to fungus (GO:0050832), Molecular Function: RNA nuclease activity (GO:0004540)","Barwin domain (IPR001153), Barwin, conserved site (IPR018226), RlpA-like domain superfamily (IPR036908), Pathogenesis-related protein-4 (IPR044301)","AK063234","Q2R1V1","August 27, 2020","21955397","11429","","","",""
"Os11g0592200","LOC_Os11g37970","OsR498G1120434500.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25079739,25080755,".","+",".","ID=OsR498G1120434500.01;Name=OsR498G1120434500.01;","WIP5 - Wound-induced protein precursor, expressed","Os11t0592200-01","Pathogenesis-related (PR) protein, Drought tolerance, Abiotic stress response, Disease resistance","OsPR4a, OsPR4","pathogenesis-related protein 4a","PR4","PATHOGENESIS-RELATED GENE 4","OsPR4, OsPR4a, PR4a, OsPR-4","pathogenesis-related gene 4, pathogenesis-related type 4, pathogenesis-related protein 4a, PR protein 4a","Biological Process: defense response (GO:0006952), Biological Process: defense response to bacterium (GO:0042742), Biological Process: defense response to fungus (GO:0050832), Molecular Function: RNA nuclease activity (GO:0004540)","Barwin domain (IPR001153), RlpA-like domain superfamily (IPR036908), Pathogenesis-related protein-4 (IPR044301)","AK121127","Q941F5","August 27, 2020","21955397","6280","","","","brown planthopper resistance (TO:0000424)"
"Os11g0592300","LOC_Os11g37980","OsR498G1120434800.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25081749,25086541,".","-",".","ID=OsR498G1120434800.01;Name=OsR498G1120434800.01;","GAUT2%2FLGT2, putative, expressed","Os11t0592300-01","Glycosyl transferase, family 8 protein.","","","GAUT14","GALACTURONOSYLTRANSFERASE 14","OsGAUT14","galacturonosyltransferase 14","Molecular Function: glycosyltransferase activity (GO:0016757), Molecular Function: polygalacturonate 4-alpha-galacturonosyltransferase activity (GO:0047262)","Glycosyl transferase, family 8 (IPR002495), Nucleotide-diphospho-sugar transferases (IPR029044), Plant galacturonosyltransferase GAUT (IPR029993)","AK110778 (DDBJ, Best hit)","Q2R1U9 (UniProt)","","","23255","","","",""
"Os11g0592400","LOC_Os11g37990","OsR498G1120435200.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25092649,25098753,".","-",".","ID=OsR498G1120435200.01;Name=OsR498G1120435200.01;","chloroplastic group IIA intron splicing facilitator CRS1, chloroplast precursor, putative, expressed","Os11t0592400-01","CRM domain protein, Splicing of group IIB introns in chloroplast","OsCFM3","","CFM3","","OsCFM3","","Biological Process: RNA splicing, via transesterification reactions (GO:0000375), Molecular Function: RNA binding (GO:0003723), Molecular Function: mRNA binding (GO:0003729)","RNA-binding, CRM domain (IPR001890), YhbY-like superfamily (IPR035920), Intron splicing facilitator CRS1/CFM2/CFM3 (IPR045278)","AK358981 (barley)","Q2R1U8","January 18, 2021","18799595","23498","mitochondrion (GO:0005739) [N-terminal 109 amino acids], chloroplast (GO:0009507) [N-terminal 109 amino acids]","","","salt tolerance (TO:0006001)"
"Os11g0592500","LOC_Os11g38000","OsR498G1120435700.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25102386,25108622,".","+",".","ID=OsR498G1120435700.01;Name=OsR498G1120435700.01;","NB-ARC domain containing protein, expressed","Os11t0592500-01","Similar to NB-ARC domain containing protein, expressed.","","","","","","","Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)","NB-ARC (IPR002182), P-loop containing nucleoside triphosphate hydrolase (IPR027417), Disease resistance protein, plants (IPR044974)","AK067078 (DDBJ, Best hit)","Q2R1U7 (UniProt)","","","","","","",""
"Os11g0592500","LOC_Os11g38000","OsR498G1120435700.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25102386,25108622,".","+",".","ID=OsR498G1120435700.01;Name=OsR498G1120435700.01;","NB-ARC domain containing protein, expressed","Os11t0592500-02","Conserved hypothetical protein.","","","","","","","","","AK068168 (DDBJ, Best hit)","B8AVP1 (UniProt)","","","","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os11g0592600","LOC_Os11g38010","OsR498G1120436500.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25118712,25123460,".","+",".","ID=OsR498G1120436500.01;Name=OsR498G1120436500.01;","targeting protein for Xklp2, putative, expressed","Os11t0592600-01","Targeting for Xklp2 family protein.","","","","","","","Biological Process: microtubule cytoskeleton organization (GO:0000226), Molecular Function: microtubule binding (GO:0008017)","TPX2, C-terminal (IPR027329), Protein WAVE-DAMPENED 2-like (IPR044806)","AK068548 (DDBJ, Best hit)","D8LAL7 (UniProt)","","","","","","",""
"Os11g0592700","LOC_Os11g38020","OsR498G1120436900.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25124081,25129667,".","+",".","ID=OsR498G1120436900.01;Name=OsR498G1120436900.01;","GTPase of unknown function domain containing protein, putative, expressed","Os11t0592700-00","GTP1/OBG domain containing protein.","","","","","","","Molecular Function: GTP binding (GO:0005525)","Small GTP-binding protein domain (IPR005225), GTP binding domain (IPR006073), GTPase HflX (IPR016496), GTPase HflX, N-terminal (IPR025121), P-loop containing nucleoside triphosphate hydrolase (IPR027417), HflX-type guanine nucleotide-binding (G) domain (IPR030394), GTP-binding protein, middle domain (IPR032305), GTPase HflX, N-terminal domain superfamily (IPR042108), HflX, C-terminal domain (IPR045498)","FP093820 (DDBJ)","Q2R1U5 (UniProt)","","","","","","Exon-intron structures and exon sequences are different between Build 5 and IRGSP-1.0.",""
"Os11g0592800","LOC_Os11g38030","OsR498G1120437200.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25130110,25133969,".","-",".","ID=OsR498G1120437200.01;Name=OsR498G1120437200.01;","CDK5RAP1, putative, expressed","Os11t0592800-01","Similar to CDK5RAP1-like protein.","","","","","","CDK5RAP1-like protein","Biological Process: tRNA modification (GO:0006400), Molecular Function: 4 iron, 4 sulfur cluster binding (GO:0051539), Molecular Function: catalytic activity (GO:0003824), Molecular Function: iron-sulfur cluster binding (GO:0051536), Molecular Function: methylthiotransferase activity (GO:0035596), Molecular Function: transferase activity (GO:0016740)","TRAM domain (IPR002792), Methylthiotransferase (IPR005839), tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase MiaB (IPR006463), Elp3/MiaA/NifB-like, radical SAM core domain (IPR006638), Radical SAM (IPR007197), Methylthiotransferase, N-terminal (IPR013848), Methylthiotransferase, conserved site (IPR020612), Radical SAM, alpha/beta horseshoe (IPR023404), Methylthiotransferase, N-terminal domain superfamily (IPR038135)","AK066319 (DDBJ, Best hit)","XP_002867018.1 (RefSeq)","","","21962","","","","salt tolerance (TO:0006001)"
"Os11g0592900","LOC_Os11g38040","OsR498G1120437600.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25134428,25137170,".","-",".","ID=OsR498G1120437600.01;Name=OsR498G1120437600.01;","expressed protein","Os11t0592900-01","Thioredoxin domain 2 containing protein.","","","","","","","","Thioredoxin domain (IPR013766), Thioredoxin-like superfamily (IPR036249)","AK241682 (DDBJ, Best hit)","NP_001068197.2 (RefSeq)","","","","","","",""
"Os11g0593000","LOC_Os11g38050","OsR498G1120437800.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25138553,25143357,".","-",".","ID=OsR498G1120437800.01;Name=OsR498G1120437800.01;","phosphoesterase family protein, putative, expressed","Os11t0593000-01","Phosphoesterase family protein.","","","NPC3","NON-SPECIFIC PHOSPHOLIPASE C3","OsNPC4, OsNPC3, NPC4","Non-specific phospholipase C3","Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)","Phosphoesterase (IPR007312), Alkaline-phosphatase-like, core domain superfamily (IPR017850)","AK243286 (DDBJ, Best hit)","NP_566206.1 (RefSeq)","","","21051","","","","salt tolerance (TO:0006001) | root development trait (TO:0000656) | drought tolerance (TO:0000276)"
"Os11g0593100","LOC_Os11g38070","OsR498G1120437900.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25144481,25145878,".","+",".","ID=OsR498G1120437900.01;Name=OsR498G1120437900.01;","expressed protein","Os11t0593100-01","Protein of unknown function DUF295 family protein.","","","","","Os_F0718","","Molecular Function: protein binding (GO:0005515)","Domain unknown function DUF295 (IPR005174), Quinoprotein alcohol dehydrogenase-like superfamily (IPR011047), F-box-like domain superfamily (IPR036047)","AK070035 (DDBJ, Best hit)","A2Z307 (UniProt)","","","17561","","","",""
"Os11g0593500","LOC_Os11g38120","OsR498G1120439100.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25185952,25187353,".","+",".","ID=OsR498G1120439100.01;Name=OsR498G1120439100.01;","OsFBDUF56 - F-box and DUF domain containing protein, expressed","Os11t0593500-01","Cyclin-like F-box domain containing protein.","","","","","OsFbox618, Os_F0583, OsFBDUF56, FBDUF56","F-box protein 618, F-box-type E3 ubiquitin ligase FBDUF56","Molecular Function: protein binding (GO:0005515)","Domain unknown function DUF295 (IPR005174), F-box-like domain superfamily (IPR036047)","AK107550 (DDBJ, Best hit)","Q2R1T7 (UniProt)","","","17379","","","",""
"Os11g0593700","LOC_Os11g38140","OsR498G1120439800.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25196403,25196933,".","-",".","ID=OsR498G1120439800.01;Name=OsR498G1120439800.01;","OsFBDUF58 - F-box and DUF domain containing protein, expressed","Os11t0593700-01","Cyclin-like F-box domain containing protein.","","","","","OsFbox620, Os_F0358, OsFBDUF58, FBDUF58","F-box protein 620, F-box-type E3 ubiquitin ligase FBDUF58","Molecular Function: protein binding (GO:0005515)","F-box domain (IPR001810), Domain unknown function DUF295 (IPR005174), F-box-like domain superfamily (IPR036047)","AK106617 (DDBJ, Best hit)","A2XQL5 (UniProt)","","","17381","","","",""
"Os11g0593900","LOC_Os11g38150","OsR498G1120440400.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25199891,25205426,".","-",".","ID=OsR498G1120440400.01;Name=OsR498G1120440400.01;","expressed protein","Os11t0593900-01","Hypothetical conserved gene.","","","","","","","","","AK241766 (DDBJ, Best hit)","Q2R1T2 (UniProt)","","","","","","",""
"Os11g0594000","LOC_Os11g38160","OsR498G1120440500.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25206605,25208654,".","+",".","ID=OsR498G1120440500.01;Name=OsR498G1120440500.01;","transporter family protein, putative, expressed","Os11t0594000-01","Monosaccharide transporter (STP subfamily), STP protein 28, Salt, osmotic and drought stress response","OsSTP28","STP protein 28","STP28","SUGAR TRANSPORT PROTEIN 28","OsSTP28","Sugar transporter STP28, STP protein 28, monosaccharide transporter STP28","Biological Process: monosaccharide transmembrane transport (GO:0015749), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Molecular Function: carbohydrate transmembrane transporter activity (GO:0015144), Molecular Function: monosaccharide transmembrane transporter activity (GO:0015145), Molecular Function: transmembrane transporter activity (GO:0022857)","Sugar/inositol transporter (IPR003663), Major facilitator, sugar transporter-like (IPR005828), Sugar transporter, conserved site (IPR005829), Major facilitator superfamily domain (IPR020846), MFS transporter superfamily (IPR036259), Sugar transport protein STP/MST-like, plant (IPR044778), Sugar transport protein STP/Polyol transporter PLT, plant (IPR045262)","AK243302","Q2R1T1","September 14, 2023","30897847","25683","","","","osmotic response sensitivity (TO:0000095) | drought tolerance (TO:0000276) | salt tolerance (TO:0006001)"
"Os11g0594200","LOC_Os11g38170","OsR498G1120441100.01",11,57,0.00782946609987347,25119628,"Os163131",25019628,25219628,1,18189721,"IGDBv2","gene",25212079,25218912,".","+",".","ID=OsR498G1120441100.01;Name=OsR498G1120441100.01;","notchless protein, putative, expressed","Os11t0594200-01","Similar to Notchless gene homolog.","","","","","OsWD40-189, OsDWD21, DWD21","DWD motif- containing protein 21","Molecular Function: protein binding (GO:0005515)","G-protein, beta subunit (IPR001632), WD40 repeat (IPR001680), NLE (IPR012972), WD40/YVTN repeat-like-containing domain superfamily (IPR015943), WD40 repeat, conserved site (IPR019775), G-protein beta WD-40 repeat (IPR020472), WD40-repeat-containing domain superfamily (IPR036322)","AK112063 (DDBJ, Best hit)","B6T999 (UniProt)","","","10870","","","",""
